,Serve Standing Player,Serve Standing Player2,Serve Rating,% 1st Serve,% 1st Serve Points Won,% 2nd Serve Points Won,% Service Games Won,Avg. Aces/ Match,Avg. Double Faults/Match,My score,My Rank,Unnamed: 0,Label,Score,Score bucket,Feature,Contribution,Rank Bucket
569,82,Diego Schwartzman,246,"0,672","0,631","0,486","0,697","1,2","3,8",245.99999999999994,82,569,Diego Schwartzman,245.99999999999997,246.0,% 1st Serve Points Won,-9.68750000000002,"90-
100%"
570,82,Diego Schwartzman,246,"0,672","0,631","0,486","0,697","1,2","3,8",245.99999999999994,82,570,Diego Schwartzman,245.99999999999997,246.0,% 2nd Serve Points Won,-1.5125000000000075,"90-
100%"
571,82,Diego Schwartzman,246,"0,672","0,631","0,486","0,697","1,2","3,8",245.99999999999994,82,571,Diego Schwartzman,245.99999999999997,246.0,% Service Games Won,-11.175000000000011,"90-
100%"
572,82,Diego Schwartzman,246,"0,672","0,631","0,486","0,697","1,2","3,8",245.99999999999994,82,572,Diego Schwartzman,245.99999999999997,246.0,Avg. Aces/ Match,-7.037500000000001,"90-
100%"
573,82,Diego Schwartzman,246,"0,672","0,631","0,486","0,697","1,2","3,8",245.99999999999994,82,573,Diego Schwartzman,245.99999999999997,246.0,Avg. Double Faults/Match,-0.8125000000000129,"90-
100%"
574,83,Fabio Fognini,245,"0,586","0,664","0,493","0,719","3,3","4,5",245.0,83,574,Fabio Fognini,245.0,245.0,Serve Rating,0.0,"90-
100%"
575,83,Fabio Fognini,245,"0,586","0,664","0,493","0,719","3,3","4,5",245.0,83,575,Fabio Fognini,245.0,245.0,% 1st Serve,-6.775000000000005,"90-
100%"
576,83,Fabio Fognini,245,"0,586","0,664","0,493","0,719","3,3","4,5",245.0,83,576,Fabio Fognini,245.0,245.0,% 1st Serve Points Won,-6.38749999999999,"90-
100%"
577,83,Fabio Fognini,245,"0,586","0,664","0,493","0,719","3,3","4,5",245.0,83,577,Fabio Fognini,245.0,245.0,% 2nd Serve Points Won,-0.8125000000000054,"90-
100%"
578,83,Fabio Fognini,245,"0,586","0,664","0,493","0,719","3,3","4,5",245.0,83,578,Fabio Fognini,245.0,245.0,% Service Games Won,-8.975,"90-
100%"
579,83,Fabio Fognini,245,"0,586","0,664","0,493","0,719","3,3","4,5",245.0,83,579,Fabio Fognini,245.0,245.0,Avg. Aces/ Match,-4.937499999999981,"90-
100%"
580,83,Fabio Fognini,245,"0,586","0,664","0,493","0,719","3,3","4,5",245.0,83,580,Fabio Fognini,245.0,245.0,Avg. Double Faults/Match,-1.5125000000000022,"90-
100%"
581,84,Cristian Garin,"244,7","0,62","0,66","0,472","0,701","2,8","3,4",244.7,84,581,Cristian Garin,244.7,244.7,Serve Rating,0.0,"90-
100%"
582,84,Cristian Garin,"244,7","0,62","0,66","0,472","0,701","2,8","3,4",244.7,84,582,Cristian Garin,244.7,244.7,% 1st Serve,-2.950000000000006,"90-
100%"
583,84,Cristian Garin,"244,7","0,62","0,66","0,472","0,701","2,8","3,4",244.7,84,583,Cristian Garin,244.7,244.7,% 1st Serve Points Won,-6.837499999999998,"90-
100%"
584,84,Cristian Garin,"244,7","0,62","0,66","0,472","0,701","2,8","3,4",244.7,84,584,Cristian Garin,244.7,244.7,% 2nd Serve Points Won,-3.1750000000000096,"90-
100%"
585,84,Cristian Garin,"244,7","0,62","0,66","0,472","0,701","2,8","3,4",244.7,84,585,Cristian Garin,244.7,244.7,% Service Games Won,-10.999999999999996,"90-
100%"
586,84,Cristian Garin,"244,7","0,62","0,66","0,472","0,701","2,8","3,4",244.7,84,586,Cristian Garin,244.7,244.7,Avg. Aces/ Match,-5.499999999999986,"90-
100%"
587,84,Cristian Garin,"244,7","0,62","0,66","0,472","0,701","2,8","3,4",244.7,84,587,Cristian Garin,244.7,244.7,Avg. Double Faults/Match,-0.2749999999999958,"90-
100%"
588,85,Bernabe Zapata Miralles,"243,7","0,648","0,625","0,489","0,675","2,1","2,1",243.70000000000002,85,588,Bernabe Zapata Miralles,243.7,243.7,Serve Rating,0.0,"90-
100%"
589,85,Bernabe Zapata Miralles,"243,7","0,648","0,625","0,489","0,675","2,1","2,1",243.70000000000002,85,589,Bernabe Zapata Miralles,243.7,243.7,% 1st Serve,-0.1499999999999939,"90-
100%"
590,85,Bernabe Zapata Miralles,"243,7","0,648","0,625","0,489","0,675","2,1","2,1",243.70000000000002,85,590,Bernabe Zapata Miralles,243.7,243.7,% 1st Serve Points Won,-10.337499999999991,"90-
100%"
591,85,Bernabe Zapata Miralles,"243,7","0,648","0,625","0,489","0,675","2,1","2,1",243.70000000000002,85,591,Bernabe Zapata Miralles,243.7,243.7,% 2nd Serve Points Won,-1.4750000000000028,"90-
100%"
592,85,Bernabe Zapata Miralles,"243,7","0,648","0,625","0,489","0,675","2,1","2,1",243.70000000000002,85,592,Bernabe Zapata Miralles,243.7,243.7,% Service Games Won,-13.599999999999982,"90-
100%"
593,85,Bernabe Zapata Miralles,"243,7","0,648","0,625","0,489","0,675","2,1","2,1",243.70000000000002,85,593,Bernabe Zapata Miralles,243.7,243.7,Avg. Aces/ Match,-6.1999999999999895,"90-
100%"
594,85,Bernabe Zapata Miralles,"243,7","0,648","0,625","0,489","0,675","2,1","2,1",243.70000000000002,85,594,Bernabe Zapata Miralles,243.7,243.7,Avg. Double Faults/Match,1.024999999999991,"90-
100%"
595,86,Nikoloz Basilashvili,"241,3","0,57","0,688","0,463","0,697","3,3","3,8",241.3,86,595,Nikoloz Basilashvili,241.3,241.3,Serve Rating,0.0,"90-
100%"
596,86,Nikoloz Basilashvili,"241,3","0,57","0,688","0,463","0,697","3,3","3,8",241.3,86,596,Nikoloz Basilashvili,241.3,241.3,% 1st Serve,-7.949999999999997,"90-
100%"
597,86,Nikoloz Basilashvili,"241,3","0,57","0,688","0,463","0,697","3,3","3,8",241.3,86,597,Nikoloz Basilashvili,241.3,241.3,% 1st Serve Points Won,-4.037500000000001,"90-
100%"
598,86,Nikoloz Basilashvili,"241,3","0,57","0,688","0,463","0,697","3,3","3,8",241.3,86,598,Nikoloz Basilashvili,241.3,241.3,% 2nd Serve Points Won,-4.074999999999992,"90-
100%"
599,86,Nikoloz Basilashvili,"241,3","0,57","0,688","0,463","0,697","3,3","3,8",241.3,86,599,Nikoloz Basilashvili,241.3,241.3,% Service Games Won,-11.399999999999997,"90-
100%"
600,86,Nikoloz Basilashvili,"241,3","0,57","0,688","0,463","0,697","3,3","3,8",241.3,86,600,Nikoloz Basilashvili,241.3,241.3,Avg. Aces/ Match,-4.999999999999984,"90-
100%"
601,86,Nikoloz Basilashvili,"241,3","0,57","0,688","0,463","0,697","3,3","3,8",241.3,86,601,Nikoloz Basilashvili,241.3,241.3,Avg. Double Faults/Match,-0.6750000000000139,"90-
100%"
